Id, Open, Close, High, Low, Volume, Name, Date
747,200.6,200.792,203.84,198.89416,48759680,$TSLA,06/18/20-2020
748,202.556,200.18,203.19398,198.268,43398745,$TSLA,06/19/20-2020
749,199.99,198.864,201.776,198.004,31811750,$TSLA,06/22/20-2020
750,199.776,200.356,202.4,198.80202,31826355,$TSLA,06/23/20-2020
751,198.822,192.17,200.17692,190.62828,54797965,$TSLA,06/24/20-2020
752,190.854,197.196,197.196,187.43,46272745,$TSLA,06/25/20-2020
753,198.956,191.948,199.0,190.974,44274540,$TSLA,06/26/20-2020
754,193.802,201.87,202.0,189.70402,45132020,$TSLA,06/29/20-2020
755,201.3,215.962,217.538,200.746,84592505,$TSLA,06/30/20-2020
756,216.6,223.926,227.066,216.1,66634480,$TSLA,07/01/20-2020
757,244.296,241.732,245.6,237.12,86250575,$TSLA,07/02/20-2020
758,255.338,274.316,275.558,253.2088,102849320,$TSLA,07/06/20-2020
759,281.002,277.972,285.9,267.342,107448305,$TSLA,07/07/20-2020
760,281.0,273.176,283.452,262.268,81556560,$TSLA,07/08/20-2020
761,279.398,278.856,281.712,270.256,58587990,$TSLA,07/09/20-2020
762,279.2,308.93,309.783,275.20202,116687765,$TSLA,07/10/20-2020
763,331.8,299.412,358.998,294.22202,194926810,$TSLA,07/13/20-2020
764,311.2,303.36,318.0,286.2,117090700,$TSLA,07/14/20-2020
765,308.6,309.202,310.0,291.4,81839145,$TSLA,07/15/20-2020
766,295.432,300.128,306.342,293.2,71503925,$TSLA,07/16/20-2020
767,302.69,300.168,307.502,298.0,46649860,$TSLA,07/17/20-2020
768,303.802,328.6,330.0,297.6,85606835,$TSLA,07/20/20-2020
769,327.986,313.672,335.0,311.6,80786400,$TSLA,07/21/20-2020
770,319.8,318.466,325.284,312.4,70805400,$TSLA,07/22/20-2020
771,335.79,302.614,337.8,296.154,121642520,$TSLA,07/23/20-2020
772,283.202,283.4,293.0,273.30802,96983080,$TSLA,07/24/20-2020
773,287.0,307.92,309.588,282.60006,80243345,$TSLA,07/27/20-2020
774,300.8,295.298,312.94,294.884,79043500,$TSLA,07/28/20-2020
775,300.2,299.822,306.962,297.4,47134465,$TSLA,07/29/20-2020
776,297.6,297.498,302.648,294.2,38105195,$TSLA,07/30/20-2020
777,303.0,286.152,303.41,284.196,61234800,$TSLA,07/31/20-2020
778,289.84,297.0,301.96202,288.87688,44046730,$TSLA,08/03/20-2020
779,299.002,297.4,305.482,292.4,42074950,$TSLA,08/04/20-2020
780,298.598,297.004,299.96768,293.662,24890075,$TSLA,08/05/20-2020
781,298.166,297.916,303.462,295.452,29961565,$TSLA,08/06/20-2020
782,299.9073,290.542,299.95,283.002,44482100,$TSLA,08/07/20-2020
783,289.6,283.714,291.5,277.168,37611320,$TSLA,08/10/20-2020
784,279.2,274.878,284.0,273.0,43129170,$TSLA,08/11/20-2020
785,294.0,310.952,317.0,287.0,109494170,$TSLA,08/12/20-2020
786,322.2,324.2,330.236,313.452,102126540,$TSLA,08/13/20-2020
787,332.998,330.142,333.76,325.328,62888070,$TSLA,08/14/20-2020
788,335.4,367.128,369.172,334.566,101211615,$TSLA,08/17/20-2020
789,379.798,377.418,384.78,369.022,82372455,$TSLA,08/18/20-2020
790,373.0,375.706,382.2,368.242,61026655,$TSLA,08/19/20-2020
791,372.136,400.366,404.398,371.412,103058980,$TSLA,08/20/20-2020
792,408.952,409.996,419.098,405.01,107447795,$TSLA,08/21/20-2020
793,425.255,402.84,425.8,385.504,100318105,$TSLA,08/24/20-2020
794,394.978,404.668,405.59,393.6,53294465,$TSLA,08/25/20-2020
795,412.0,430.634,433.2,410.72582,71196910,$TSLA,08/26/20-2020
796,436.092,447.75,459.12,428.5,118465215,$TSLA,08/27/20-2020
797,459.024,442.68,463.698,437.304,100405880,$TSLA,08/28/20-2020
798,444.61,498.32,500.14,440.11,118374406,$TSLA,08/31/20-2020
799,502.14,475.05,502.49,470.51,90119419,$TSLA,09/01/20-2020
800,478.99,447.37,479.04,405.1206,96176128,$TSLA,09/02/20-2020
801,407.23,407.0,431.8,402.0,87596086,$TSLA,09/03/20-2020
802,402.81,418.32,428.0,372.0201,110321885,$TSLA,09/04/20-2020
803,356.0,330.21,368.74,329.88,115465691,$TSLA,09/08/20-2020
804,356.6,366.28,369.0,341.51,79465769,$TSLA,09/09/20-2020
805,386.21,371.34,398.99,360.56,84930608,$TSLA,09/10/20-2020
806,381.94,372.72,382.5,360.5,60717459,$TSLA,09/11/20-2020
807,380.95,419.62,420.0,373.3,83020608,$TSLA,09/14/20-2020
808,436.56,449.76,461.94,430.7,97298228,$TSLA,09/15/20-2020
809,439.87,441.76,457.79,435.31,72546760,$TSLA,09/16/20-2020
810,415.6,423.43,437.79,408.0001,76779163,$TSLA,09/17/20-2020
811,447.94,442.15,451.0,428.8,86406819,$TSLA,09/18/20-2020
812,453.13,449.39,455.68,407.07,109476800,$TSLA,09/21/20-2020
813,429.6,424.23,437.76,417.6001,79580795,$TSLA,09/22/20-2020
814,405.16,380.36,412.15,375.8801,95074176,$TSLA,09/23/20-2020
815,363.8,387.79,399.5,351.3,96561061,$TSLA,09/24/20-2020
816,393.47,407.34,408.7323,391.3,67208459,$TSLA,09/25/20-2020
817,424.62,421.2,428.08,415.55,49719561,$TSLA,09/28/20-2020
818,416.0,419.07,428.5,411.6,50341404,$TSLA,09/29/20-2020
819,421.32,429.01,433.93,420.47,48145566,$TSLA,09/30/20-2020
820,440.76,448.16,448.88,434.42,50741454,$TSLA,10/01/20-2020
821,421.39,415.09,439.13,415.0,71430025,$TSLA,10/02/20-2020
822,423.35,425.68,433.64,419.33,44722786,$TSLA,10/05/20-2020
823,423.79,413.98,428.7799,406.05,49146259,$TSLA,10/06/20-2020
824,419.87,425.3,429.9,413.845,43127709,$TSLA,10/07/20-2020
825,438.44,425.92,439.0,425.3,40421116,$TSLA,10/08/20-2020
826,430.13,434.0,434.5899,426.4601,28925656,$TSLA,10/09/20-2020
827,442.0,442.3,448.74,438.58,38791133,$TSLA,10/12/20-2020
828,443.35,446.65,448.89,436.6,34463665,$TSLA,10/13/20-2020
829,449.78,461.3,465.9,447.35,48045394,$TSLA,10/14/20-2020
830,450.31,448.88,456.57,442.5,35672354,$TSLA,10/15/20-2020
831,454.44,439.67,455.9499,438.85,32775879,$TSLA,10/16/20-2020
832,446.24,430.83,447.0,428.87,36287843,$TSLA,10/19/20-2020
833,431.75,421.94,431.75,419.0501,31656289,$TSLA,10/20/20-2020
834,422.7,422.64,432.95,421.25,32370461,$TSLA,10/21/20-2020
835,441.92,425.79,445.23,424.51,39993191,$TSLA,10/22/20-2020
836,421.84,420.63,422.8859,407.3801,33716980,$TSLA,10/23/20-2020
837,411.63,420.28,425.76,410.0,28239161,$TSLA,10/26/20-2020
838,423.76,424.68,430.5,420.1,22686506,$TSLA,10/27/20-2020
839,416.48,406.02,418.6,406.0,25451409,$TSLA,10/28/20-2020
840,409.96,410.83,418.06,406.46,22655308,$TSLA,10/29/20-2020
841,406.8954,388.04,407.5915,379.11,42587639,$TSLA,10/30/20-2020
842,394.0,400.51,406.9799,392.3,29021118,$TSLA,11/02/20-2020
843,409.73,423.9,427.77,406.69,34351715,$TSLA,11/03/20-2020
844,430.62,420.98,435.4,417.1,32143057,$TSLA,11/04/20-2020
845,428.3,438.09,440.0,424.0001,28414523,$TSLA,11/05/20-2020
846,436.1,429.95,436.57,424.28,21706014,$TSLA,11/06/20-2020
847,439.5,421.26,452.5,421.0,34833025,$TSLA,11/09/20-2020
848,420.09,410.36,420.09,396.0301,30284224,$TSLA,11/10/20-2020
849,416.45,417.13,418.695,410.58,17357722,$TSLA,11/11/20-2020
850,415.05,411.76,423.0,409.52,19940500,$TSLA,11/12/20-2020
851,410.85,408.5,412.5319,401.66,19830351,$TSLA,11/13/20-2020
852,408.93,408.09,412.45,404.0868,26838635,$TSLA,11/16/20-2020
853,460.17,441.61,462.0,433.01,61188281,$TSLA,11/17/20-2020
854,448.35,486.64,496.0,443.5001,78044024,$TSLA,11/18/20-2020
855,492.0,499.27,508.6112,487.57,62475346,$TSLA,11/19/20-2020
856,497.99,489.61,502.5,489.06,32911922,$TSLA,11/20/20-2020
857,503.5,521.85,526.0,501.79,50260304,$TSLA,11/23/20-2020
858,540.4,555.38,559.99,526.2,53648494,$TSLA,11/24/20-2020
859,550.06,574.0,574.0,545.37,48930162,$TSLA,11/25/20-2020
860,581.16,585.76,598.78,578.45,37561078,$TSLA,11/27/20-2020
861,602.21,567.6,607.8,554.51,63003052,$TSLA,11/30/20-2020
862,597.59,584.76,597.85,572.05,40382832,$TSLA,12/01/20-2020
863,556.44,568.82,571.54,541.21,47775653,$TSLA,12/02/20-2020
864,590.02,593.38,598.97,582.43,42552003,$TSLA,12/03/20-2020
865,591.01,599.04,599.04,585.5,29401314,$TSLA,12/04/20-2020
866,604.9197,641.76,648.7856,603.05,56309709,$TSLA,12/07/20-2020
867,625.505,649.88,651.28,618.5,64265029,$TSLA,12/08/20-2020
868,653.69,604.48,654.32,588.0,71291190,$TSLA,12/09/20-2020
869,574.37,627.07,627.75,566.34,67083153,$TSLA,12/10/20-2020
870,615.01,609.99,624.0,596.8,46474974,$TSLA,12/11/20-2020
871,619.0,639.83,642.7499,610.2001,52040649,$TSLA,12/14/20-2020
872,643.28,633.25,646.9,623.8,45223559,$TSLA,12/15/20-2020
873,628.23,622.77,632.5,605.0,42095813,$TSLA,12/16/20-2020
874,628.19,655.9,658.82,619.5,56270144,$TSLA,12/17/20-2020
875,668.9,695.0,695.0,628.54,222126190,$TSLA,12/18/20-2020
876,666.24,649.86,668.5,646.07,58045264,$TSLA,12/21/20-2020
877,648.0,640.34,649.88,614.23,51861644,$TSLA,12/22/20-2020
878,632.2,645.98,651.4999,622.5701,33172972,$TSLA,12/23/20-2020
879,642.99,661.77,666.09,641.0,22865568,$TSLA,12/24/20-2020
880,674.51,663.69,681.4,660.8,32278561,$TSLA,12/28/20-2020
881,661.0,665.99,669.9,655.0,22910811,$TSLA,12/29/20-2020
882,672.0,694.78,696.6,668.3603,42846021,$TSLA,12/30/20-2020
883,699.99,705.67,718.72,691.12,49649928,$TSLA,12/31/20-2020
884,719.46,729.77,744.4899,717.1895,48638189,$TSLA,01/04/21-2021
885,723.66,735.11,740.84,719.2,32245165,$TSLA,01/05/21-2021
886,758.49,755.98,774.0,749.1,44699965,$TSLA,01/06/21-2021
887,777.63,816.04,816.99,775.2,51498948,$TSLA,01/07/21-2021
888,856.0,880.02,884.49,838.39,75055528,$TSLA,01/08/21-2021
889,849.4,811.19,854.43,803.6222,59554146,$TSLA,01/11/21-2021
890,831.0,849.44,868.0,827.34,46270720,$TSLA,01/12/21-2021
891,852.76,854.41,860.47,832.0,33312496,$TSLA,01/13/21-2021
892,843.39,845.0,863.0,838.75,31266327,$TSLA,01/14/21-2021
893,852.0,826.16,859.9,819.1,38777596,$TSLA,01/15/21-2021
894,837.8,844.55,850.0,833.0,25366980,$TSLA,01/19/21-2021
895,858.74,850.45,859.5,837.28,25665883,$TSLA,01/20/21-2021
896,855.0,844.99,855.7199,841.4201,20598133,$TSLA,01/21/21-2021
897,834.31,846.64,848.0,828.62,20066497,$TSLA,01/22/21-2021
898,855.0,880.8,900.4,838.8201,41173397,$TSLA,01/25/21-2021
899,891.38,883.09,895.9,871.6,23131603,$TSLA,01/26/21-2021
900,870.35,864.16,891.5,858.66,27333955,$TSLA,01/27/21-2021
901,820.0,835.43,848.0,801.0,26378048,$TSLA,01/28/21-2021
902,830.0003,793.53,842.41,780.1,34990754,$TSLA,01/29/21-2021
903,814.29,839.81,842.0,795.5601,25391385,$TSLA,02/01/21-2021
904,844.68,872.79,880.5,842.2006,24346213,$TSLA,02/02/21-2021
905,877.02,854.69,878.08,853.0646,18343510,$TSLA,02/03/21-2021
906,855.0,849.99,856.5,833.42,15812661,$TSLA,02/04/21-2021
907,845.0,852.23,864.77,838.97,18566637,$TSLA,02/05/21-2021
908,869.67,863.42,877.77,854.75,20161719,$TSLA,02/08/21-2021
909,855.12,849.46,859.8,841.75,15157651,$TSLA,02/09/21-2021
910,843.635,804.82,844.82,800.02,36216090,$TSLA,02/10/21-2021
911,812.44,811.66,829.8799,801.725,21622753,$TSLA,02/11/21-2021
912,801.26,816.12,817.33,785.3306,23768313,$TSLA,02/12/21-2021
913,818.0,796.22,821.0,792.44,19802324,$TSLA,02/16/21-2021
914,779.09,798.15,799.84,762.01,26078898,$TSLA,02/17/21-2021
915,780.9,787.38,794.69,776.27,17957058,$TSLA,02/18/21-2021
916,795.0,781.3,796.7899,777.37,18958255,$TSLA,02/19/21-2021
917,762.64,714.5,768.5,710.2,37269716,$TSLA,02/22/21-2021
918,662.13,698.84,713.6099,619.0,66606882,$TSLA,02/23/21-2021
919,711.85,742.02,745.0,694.17,36766950,$TSLA,02/24/21-2021
920,726.15,682.22,737.2066,670.58,39023855,$TSLA,02/25/21-2021
921,700.0,675.5,706.7,659.51,41089173,$TSLA,02/26/21-2021
922,690.11,718.43,872.0,685.05,27136239,$TSLA,03/01/21-2021
923,718.28,686.44,721.11,685.0,23732158,$TSLA,03/02/21-2021
924,687.99,653.2,700.7,651.705,30207960,$TSLA,03/03/21-2021
925,655.8,621.44,873.94,600.0,65919530,$TSLA,03/04/21-2021
926,626.06,597.95,627.8419,539.49,89396459,$TSLA,03/05/21-2021
927,600.55,563.0,620.125,558.79,51786958,$TSLA,03/08/21-2021
928,608.18,673.58,678.09,595.21,67523328,$TSLA,03/09/21-2021
929,700.3,668.06,717.85,655.06,60605672,$TSLA,03/10/21-2021
930,699.4,699.6,702.5,677.18,36253892,$TSLA,03/11/21-2021
931,670.0,693.73,694.88,666.1394,33583840,$TSLA,03/12/21-2021
932,694.09,707.94,713.18,684.04,29423479,$TSLA,03/15/21-2021
933,703.35,676.88,707.92,671.0,32195672,$TSLA,03/16/21-2021
934,656.87,701.81,703.73,651.01,40372453,$TSLA,03/17/21-2021
935,684.29,653.16,689.23,652.0,33369022,$TSLA,03/18/21-2021
936,646.6,654.87,657.23,624.6201,42893978,$TSLA,03/19/21-2021
937,684.59,670.0,699.62,668.75,39512221,$TSLA,03/22/21-2021
938,675.77,662.16,677.8,657.51,30491870,$TSLA,03/23/21-2021
939,667.91,630.27,668.02,630.11,33795174,$TSLA,03/24/21-2021
940,613.0,640.39,645.5,609.5,39224850,$TSLA,03/25/21-2021
941,641.87,618.71,643.82,599.89,33852827,$TSLA,03/26/21-2021
942,615.64,611.29,616.48,596.02,28636985,$TSLA,03/29/21-2021
943,601.75,635.62,637.66,591.01,39432359,$TSLA,03/30/21-2021
944,646.62,667.93,672.0,641.11,33337288,$TSLA,03/31/21-2021
945,688.37,661.75,692.4203,659.42,35298378,$TSLA,04/01/21-2021
946,707.71,691.05,708.16,684.7,41842767,$TSLA,04/05/21-2021
947,690.3,691.62,696.55,681.37,28271839,$TSLA,04/06/21-2021
948,687.0,670.97,691.38,667.84,26309433,$TSLA,04/07/21-2021
949,677.38,683.8,689.5499,671.645,23924329,$TSLA,04/08/21-2021
950,677.77,677.02,680.97,669.43,21437087,$TSLA,04/09/21-2021
951,685.7,701.98,704.8,682.09,29135670,$TSLA,04/12/21-2021
952,712.7,762.32,763.0,710.66,44652808,$TSLA,04/13/21-2021
953,770.7,732.23,780.79,728.03,49017434,$TSLA,04/14/21-2021
954,743.1,738.85,743.69,721.31,27848900,$TSLA,04/15/21-2021
955,728.65,739.78,749.41,724.6,27979526,$TSLA,04/16/21-2021
956,719.6,714.63,725.4,691.8001,39686226,$TSLA,04/19/21-2021
957,717.42,718.99,737.25,710.685,35609038,$TSLA,04/20/21-2021
958,704.77,744.12,744.84,698.0,31215514,$TSLA,04/21/21-2021
959,741.5,719.69,753.77,718.04,35590255,$TSLA,04/22/21-2021
960,719.8,729.4,737.36,715.46,28413889,$TSLA,04/23/21-2021
961,741.0,738.2,749.3,732.6053,31038502,$TSLA,04/26/21-2021
962,717.96,704.74,724.0,703.3501,29436995,$TSLA,04/27/21-2021
963,696.41,694.4,708.5,693.6,22271047,$TSLA,04/28/21-2021
964,699.51,677.0,702.25,668.5002,28845449,$TSLA,04/29/21-2021
965,667.59,709.44,715.47,666.14,40758722,$TSLA,04/30/21-2021
966,703.8,684.9,706.0,680.5,27043143,$TSLA,05/03/21-2021
967,678.94,673.6,683.4464,657.701,29739319,$TSLA,05/04/21-2021
968,681.06,670.94,685.2955,667.34,21901894,$TSLA,05/05/21-2021
969,680.76,663.54,681.02,650.0,27784619,$TSLA,05/06/21-2021
970,665.8,672.37,690.0,660.22,23469172,$TSLA,05/07/21-2021
971,664.9,629.04,665.05,627.6101,31392417,$TSLA,05/10/21-2021
972,599.24,617.2,627.0999,595.6,46503896,$TSLA,05/11/21-2021
973,602.49,589.89,620.41,586.765,33823646,$TSLA,05/12/21-2021
974,601.545,571.69,606.4599,559.65,44184916,$TSLA,05/13/21-2021
975,583.41,589.74,592.87,570.46,33370856,$TSLA,05/14/21-2021
976,575.5531,576.83,589.73,561.2,32390360,$TSLA,05/17/21-2021
977,568.0,577.87,596.25,563.38,36830567,$TSLA,05/18/21-2021
978,552.55,563.46,566.21,546.98,39578395,$TSLA,05/19/21-2021
979,575.0,586.78,588.85,571.07,30821119,$TSLA,05/20/21-2021
980,596.11,580.88,596.68,580.0,26030595,$TSLA,05/21/21-2021
981,581.6,606.44,614.48,573.65,34558089,$TSLA,05/24/21-2021
982,607.31,604.69,613.99,595.71,28005933,$TSLA,05/25/21-2021
983,607.56,619.13,626.17,601.5,28639305,$TSLA,05/26/21-2021
984,620.24,630.85,631.13,616.21,26370593,$TSLA,05/27/21-2021
985,628.5,625.22,635.59,622.38,22737038,$TSLA,05/28/21-2021
986,627.8,623.9,633.8,620.55,18084890,$TSLA,06/01/21-2021
987,620.13,605.12,623.36,599.14,23302779,$TSLA,06/02/21-2021
988,601.8,572.84,604.55,571.22,30111893,$TSLA,06/03/21-2021
989,579.71,599.05,600.61,577.2,24036896,$TSLA,06/04/21-2021
990,591.825,605.13,610.0,582.88,22543682,$TSLA,06/07/21-2021
991,623.01,603.59,623.09,595.5,26053405,$TSLA,06/08/21-2021
992,602.17,598.78,611.79,597.6301,16584566,$TSLA,06/09/21-2021
993,603.88,610.12,616.59,600.5,23919606,$TSLA,06/10/21-2021
994,610.23,609.89,612.56,601.52,16205303,$TSLA,06/11/21-2021
995,612.23,617.69,625.49,609.18,20423983,$TSLA,06/14/21-2021
996,616.69,599.36,616.79,598.23,17764145,$TSLA,06/15/21-2021
997,597.535,604.87,608.5,593.5,22144127,$TSLA,06/16/21-2021
998,601.8878,616.6,621.47,601.34,22701350,$TSLA,06/17/21-2021
999,613.37,623.31,628.35,611.8,24560905,$TSLA,06/18/21-2021
1000,624.48,620.83,631.39,608.88,24812741,$TSLA,06/21/21-2021
1001,618.25,623.71,628.5693,615.5,19158892,$TSLA,06/22/21-2021
1002,632.0,656.57,657.204,630.04,31099228,$TSLA,06/23/21-2021
1003,674.99,679.82,697.62,667.61,45982386,$TSLA,06/24/21-2021
1004,689.58,671.87,693.81,668.7,32496707,$TSLA,06/25/21-2021
1005,671.64,688.72,694.6999,670.32,21628159,$TSLA,06/28/21-2021
1006,684.65,680.76,687.5099,675.89,17381313,$TSLA,06/29/21-2021
1007,679.77,679.7,692.81,678.14,18924862,$TSLA,06/30/21-2021
1008,683.92,677.92,687.99,672.8,18634522,$TSLA,07/01/21-2021
1009,678.98,678.9,700.0,673.26,27097374,$TSLA,07/02/21-2021
1010,681.7115,659.58,684.0,651.4002,23284450,$TSLA,07/06/21-2021
1011,664.27,644.65,665.7,638.32,18791960,$TSLA,07/07/21-2021
1012,628.37,652.81,654.43,620.46,22773316,$TSLA,07/08/21-2021
1013,653.185,656.95,658.91,644.69,18140548,$TSLA,07/09/21-2021
1014,662.2,685.7,687.24,662.161,25927042,$TSLA,07/12/21-2021
1015,686.32,668.54,693.28,666.2958,20966092,$TSLA,07/13/21-2021
1016,670.75,653.38,678.6099,652.84,21641190,$TSLA,07/14/21-2021
1017,658.39,650.6,666.14,637.88,20209571,$TSLA,07/15/21-2021
1018,654.68,644.22,656.6999,642.2,16370970,$TSLA,07/16/21-2021
1019,629.89,646.22,647.1999,621.29,21297090,$TSLA,07/19/21-2021
1020,651.99,660.5,662.3916,640.501,15487127,$TSLA,07/20/21-2021
1021,659.61,655.29,664.8599,650.2901,13953338,$TSLA,07/21/21-2021
1022,656.4428,649.26,662.17,644.6001,15105727,$TSLA,07/22/21-2021
1023,646.36,643.38,648.8,637.3001,14604944,$TSLA,07/23/21-2021
1024,650.97,657.62,668.1999,647.11,25336556,$TSLA,07/26/21-2021
1025,663.4,644.78,666.5,627.24,32813290,$TSLA,07/27/21-2021
1026,646.995,646.98,654.9699,639.4001,16006596,$TSLA,07/28/21-2021
1027,649.79,677.35,683.69,648.8,30394637,$TSLA,07/29/21-2021
1028,671.758,687.2,697.53,669.0,29656411,$TSLA,07/30/21-2021
1029,700.0,709.67,726.94,698.4,33615765,$TSLA,08/02/21-2021
1030,719.0,709.74,722.65,701.01,21620253,$TSLA,08/03/21-2021
1031,711.0,710.92,724.9,708.93,17002647,$TSLA,08/04/21-2021
1032,716.0,714.63,720.9499,711.41,12919637,$TSLA,08/05/21-2021
1033,711.9,699.1,716.33,697.63,15623049,$TSLA,08/06/21-2021
1034,710.17,713.76,719.03,705.13,14715349,$TSLA,08/09/21-2021
1035,713.99,709.99,716.59,701.88,13432305,$TSLA,08/10/21-2021
1036,712.71,707.82,715.18,704.21,9800558,$TSLA,08/11/21-2021
1037,706.34,722.25,722.8,699.4,17681686,$TSLA,08/12/21-2021
1038,723.71,717.17,729.9,714.34,16731467,$TSLA,08/13/21-2021
1039,705.07,686.17,709.5,676.4,23103303,$TSLA,08/16/21-2021
1040,672.66,665.71,674.58,648.84,23721279,$TSLA,08/17/21-2021
1041,669.7479,688.99,695.77,669.35,20349375,$TSLA,08/18/21-2021
1042,678.21,673.47,686.55,667.59,14313486,$TSLA,08/19/21-2021
1043,682.85,680.26,692.1299,673.7,14841865,$TSLA,08/20/21-2021
1044,685.442,706.3,712.1299,680.7505,20264859,$TSLA,08/23/21-2021
1045,710.68,708.49,715.22,702.64,13083071,$TSLA,08/24/21-2021
1046,707.03,711.2,716.97,704.0,12645562,$TSLA,08/25/21-2021
1047,708.31,701.16,715.4,697.6201,13214292,$TSLA,08/26/21-2021
1048,705.0,711.92,715.0,702.1001,13833763,$TSLA,08/27/21-2021
1049,714.715,730.91,731.0,712.73,18604220,$TSLA,08/30/21-2021
1050,733.0,735.72,740.39,726.44,20855436,$TSLA,08/31/21-2021
1051,734.08,734.09,741.99,731.2701,13204335,$TSLA,09/01/21-2021
1052,734.5,732.39,740.97,730.54,12796739,$TSLA,09/02/21-2021
1053,732.2494,733.57,734.0,724.2,15271045,$TSLA,09/03/21-2021
1054,740.0,752.92,760.2,739.26,20039825,$TSLA,09/07/21-2021
1055,761.58,753.87,764.45,740.7733,18793036,$TSLA,09/08/21-2021
1056,753.41,754.86,762.1,751.6301,14077731,$TSLA,09/09/21-2021
1057,759.6,736.27,762.61,734.5201,15184170,$TSLA,09/10/21-2021
1058,740.2143,743.0,744.78,708.85,22952482,$TSLA,09/13/21-2021
1059,742.57,744.49,754.47,736.4,18524881,$TSLA,09/14/21-2021
1060,745.0,755.83,756.86,738.36,15357685,$TSLA,09/15/21-2021
1061,752.83,756.99,758.91,747.61,13923393,$TSLA,09/16/21-2021
1062,757.15,759.49,761.04,750.0,28204176,$TSLA,09/17/21-2021
1063,734.5577,730.17,742.0,718.6249,24757652,$TSLA,09/20/21-2021
1064,734.79,739.38,744.7399,730.44,16330723,$TSLA,09/21/21-2021
1065,743.5263,751.94,753.6699,739.12,15126272,$TSLA,09/22/21-2021
1066,755.0,753.64,758.2,747.92,11947527,$TSLA,09/23/21-2021
1067,745.89,774.39,774.8,744.56,21373022,$TSLA,09/24/21-2021
1068,773.12,791.36,799.0,769.31,28070657,$TSLA,09/27/21-2021
1069,787.2,777.56,795.64,766.1801,25381422,$TSLA,09/28/21-2021
1070,779.8,781.31,793.5,770.68,20942877,$TSLA,09/29/21-2021
1071,781.0,775.48,789.1305,775.0,17955961,$TSLA,09/30/21-2021
1072,778.4,775.22,780.78,763.59,17031414,$TSLA,10/01/21-2021
1073,796.5,781.53,806.9699,776.12,30483341,$TSLA,10/04/21-2021
1074,784.7962,780.59,797.31,774.2,18432625,$TSLA,10/05/21-2021
1075,776.2,782.75,786.66,773.22,14632768,$TSLA,10/06/21-2021
1076,785.46,793.61,805.0,783.38,19195782,$TSLA,10/07/21-2021
1077,796.21,785.49,796.38,780.91,16738604,$TSLA,10/08/21-2021
1078,787.65,791.94,801.24,785.5,14200322,$TSLA,10/11/21-2021
1079,800.93,805.72,812.32,796.57,22020040,$TSLA,10/12/21-2021
1080,810.47,811.08,815.41,805.78,14120075,$TSLA,10/13/21-2021
1081,815.49,818.32,820.25,813.3501,12247170,$TSLA,10/14/21-2021
1082,823.7384,843.03,843.21,822.35,18924567,$TSLA,10/15/21-2021
1083,851.79,870.11,875.26,851.47,24207244,$TSLA,10/18/21-2021
1084,877.53,864.27,877.95,862.51,17381128,$TSLA,10/19/21-2021
1085,865.35,865.8,869.49,857.38,14032052,$TSLA,10/20/21-2021
1086,856.0,894.0,900.0,855.5046,31481454,$TSLA,10/21/21-2021
1087,895.5,909.68,910.0,890.96,22880835,$TSLA,10/22/21-2021
1088,950.53,1024.86,1045.02,944.2,62852099,$TSLA,10/25/21-2021
1089,1024.69,1018.43,1094.94,1001.44,62414968,$TSLA,10/26/21-2021
1090,1039.66,1037.86,1070.88,1030.78,38526459,$TSLA,10/27/21-2021
1091,1068.305,1077.04,1081.0,1054.2,27213173,$TSLA,10/28/21-2021
1092,1081.86,1114.0,1115.21,1073.205,29918417,$TSLA,10/29/21-2021
1093,1145.0,1208.59,1209.75,1118.66,56048716,$TSLA,11/01/21-2021
1094,1159.355,1172.0,1208.59,1146.0,42737797,$TSLA,11/02/21-2021
1095,1177.33,1213.86,1215.39,1152.62,34628519,$TSLA,11/03/21-2021
1096,1234.41,1229.91,1243.49,1217.0,25397410,$TSLA,11/04/21-2021
1097,1228.0,1222.09,1239.87,1208.0,21628812,$TSLA,11/05/21-2021
1098,1149.785,1162.94,1197.0,1133.0,33445715,$TSLA,11/08/21-2021
1099,1173.6,1023.5,1174.5,1011.52,59105836,$TSLA,11/09/21-2021
1100,1010.41,1067.95,1078.1,987.31,42802722,$TSLA,11/10/21-2021
1101,1102.77,1063.51,1104.97,1054.68,22396568,$TSLA,11/11/21-2021
1102,1047.5,1033.42,1054.5,1019.2,25573148,$TSLA,11/12/21-2021
1103,1017.63,1013.39,1031.98,978.6,34775649,$TSLA,11/15/21-2021
1104,1003.31,1054.73,1057.1999,1002.18,26542359,$TSLA,11/16/21-2021
1105,1063.51,1089.01,1119.64,1055.5,31445365,$TSLA,11/17/21-2021
1106,1106.55,1096.38,1112.0,1075.02,20898930,$TSLA,11/18/21-2021
1107,1098.87,1137.06,1138.7199,1092.7,21642258,$TSLA,11/19/21-2021
1108,1162.33,1156.87,1201.95,1132.43,33072509,$TSLA,11/22/21-2021
1109,1167.51,1109.03,1180.4999,1062.7,36171700,$TSLA,11/23/21-2021
1110,1080.39,1116.0,1132.77,1062.0,22560238,$TSLA,11/24/21-2021
1111,1099.47,1081.92,1108.7827,1081.0,11680890,$TSLA,11/26/21-2021
1112,1100.99,1136.99,1142.67,1100.19,19464467,$TSLA,11/29/21-2021
1113,1144.37,1144.76,1168.0,1118.0,27092038,$TSLA,11/30/21-2021
1114,1160.695,1095.0,1172.8399,1090.76,22934698,$TSLA,12/01/21-2021
